index,name,score,dtm,text,app_name,text_length
30777,Alan,1 顆星,2023年8月12日,已反應許久，為何至今出入帳及預約轉帳失敗仍無法提供即時推播通知？,臺灣銀行-網路銀行隨身版,32
1528,Murphy Hsieh,5 顆星,2023年2月7日,好用易懂，但買外幣可以從想買多少外幣做出發點來設計嗎,國泰世華網路銀行CUBE,26
6251,ChengWen Hsu,1 顆星,2022年11月10日,有多少溢繳款十多年了才告知而且要再三追問，各位看官你們還敢用這家的信用卡嗎？我打死都不敢囉！只會罐頭禍回覆，努力優化？優化到溢繳一百年後才告知嗎？,中國信託行動銀行 Home Bank,73
27991,ta wei liao,1 顆星,2023年9月22日,拍照抓不到焦距拍了正面拍背面對了10分鐘就是不會自動拍,LINE Bank,27
21765,許耀中,1 顆星,2024年1月4日,現在要用app還要強制等資料同步，而且同步時間有時候還要等快一分鐘，你們以為客戶時間很多嗎，還是客戶還習慣用撥接上網的時間，可以有耐心這樣等 要不是公司薪轉在你們這邊，我打算都不會用你們的app,合作金庫銀行,97
7217,ssu ng92,2 顆星,2022年5月21日,換了sony5ii怎麼弄都沒有辦法支援指紋辨識登入。搞得很疲勞啊！ 重新認證 還是不行啦！一直顯示不支援！ 國泰跟玉山都可以現在只剩下你們家不行！,中國信託行動銀行 Home Bank,73
21446,曾小姐,1 顆星,2021年12月12日,"以為已到銀行申請，網銀就會主動開通，結果還是要重新申請～非常複雜，還要認證e~mail,本人查證無數次無誤。卻一直要本人重新輸入，無限循環，只好放棄了～別家銀行都很簡易，很快就開通，只有貴銀行～搞了好幾個月都搞不定，無法稱讚，只好解除了",玉山行動銀行,118
24547,林千貴,1 顆星,2021年12月10日,花了一個小時都無法登入，一直系統無反應，這是我用過最爛的APP,台新銀行行動銀行,31
30897,Summer Lin,1 顆星,2022年12月26日,有些人是不使用指紋或臉部辨識的。 不知這個APP強迫使用者一定要同意被存取相片、影片、音樂、音訊，才能進入的用意何在？,臺灣銀行-網路銀行隨身版,59
6307,Solon,1 顆星,2022年11月3日,登入後按沒兩下就畫面定格死當，更新後還是死當，明明切換去其它app就可以正常操作，回來依然繼續死當，用你們中信的app根本無法工作。 11/3 已經好幾個禮拜畫面都停在起始公告畫面了，完全不能進入第二個畫面，無法使用，更新到最新了也是一樣！,中國信託行動銀行 Home Bank,120
11608,呂裕民,1 顆星,2023年4月2日,輸入登入TOP號碼沒看見號碼手勢輸入不好用,富邦行動銀行,21
3638,小王,5 顆星,2022年3月4日,方便， 也希望帳戶安全性可以一直保持下去。,國泰世華網路銀行CUBE,21
882,peko kao,1 顆星,2023年8月8日,按重新登入還是不能到登入畫面，什麼爛APP,國泰世華網路銀行CUBE,21
5652,Daniel Chang,5 顆星,2023年4月9日,立即轉帳，付學雜費、蝦皮。快又方變便，連ATM都不用去,中國信託行動銀行 Home Bank,27
21971,W.Y.C. 101,3 顆星,2023年2月4日,為什麼更新，截圖的設定就會自行更改為不能截圖？,合作金庫銀行,23
18178,黃崇堯,1 顆星,2024年1月2日,實在難用 一堆功能都沒有 外國債 網路投保 等等 信用卡看不到附卡 實在不方便,華南銀行+,39
22601,Xiu Kao,1 顆星,2020年8月17日,爛到一個無限傻眼 網頁也沒好到哪去，好不容易要轉帳通通不能用，氣到直接砸壞讀卡機。 這麼爛，我也只能把錢全部領出來了,合作金庫銀行,58
23993,李宜庭,1 顆星,2022年3月13日,進入還要再換密碼 真的很難用(21/4/30 一段時間沒有回來，回來看看確實變好了，希望你們繼續加油。 設定也變得簡易一些，比較能夠了解系統需要的資料是什麼，而不會再和系統打一次架。 還是希望能夠把忘記密碼等等的能夠在網路上完成。不然還是有點麻煩。 畢竟能夠雙重驗證與信件驗證。安全性還是不低的。,台新銀行行動銀行,148
7279,黃亭安（Iris）,1 顆星,2022年5月10日,更新以後好慢而且一直顯示錯誤請稍後，隔壁台新app做的很好的說,中國信託行動銀行 Home Bank,31
18879,Hank Wu,1 顆星,2022年9月8日,找不到app哪裡可以定存，倒是推銷金融商品的選項一堆,華南銀行+,26
2192,zijin Huang,1 顆星,2022年10月26日,根本就沒辦法用，一直閃退，這是要叫人怎麼用呀？？馬上登入馬上閃退，一直叫人登入，我就一直把時間浪費在重複做登入登出這個動作就好啦？！轉個帳都有困難，操作個保險試算到一半也一直登出，app很不穩定，感覺這app也只是裝飾用的,國泰世華網路銀行CUBE,111
14015,UserD1970,1 顆星,2021年7月20日,QRCode 掃描付款，都出現格式錯誤。根本無法付款。去年使用是正常的。,兆豐銀行,36
15033,chin san (hsancchin),1 顆星,2021年12月6日,進入後顯示讀取中然後畫面淡出空白 沒看過哪一家銀行app有這麼低級的bug 富邦預約開戶了,元大銀行 Yuanta Commercial Bank,45
21622,魚淇,1 顆星,2021年10月19日,Usb偵錯到底是什麼，別的程式都不會這樣不給開，這樣怎麼用,玉山行動銀行,29
21441,Kevin Chen,1 顆星,2021年12月16日,"為什麼強迫App使用者更新私人資料,在開戶時不都寫了嗎？不更新資料，還無法使用App",玉山行動銀行,42
27215,L Queena (Riken),1 顆星,2023年10月16日,白癡app 我要查看信用卡資訊一直逼我下載信用卡app 下載了又一直叫我更新 我不是剛下載而已是要更新什麼？？略過也不行,新光銀行,60
18316,Hsin-Hua Hsieh,1 顆星,2023年11月28日,已更新為最新版，完全打不開APP，一直寫資料載入中，是為何啊？,華南銀行+,31
23551,Yuan豪,1 顆星,2022年12月23日,登入時間太久了吧，關掉APP後再打開就不能指紋登入，密碼還要重寫。,台新銀行行動銀行,33
12992,林漢泉,5 顆星,2022年1月4日,操作使用上一切良好，有帳戶相關訊息會主動通知，對沒常登入網銀查看的人，等於提供了一個懶人管道,富邦行動銀行,46
28062,Shih Su,1 顆星,2023年6月13日,貴公司是不是窮到連App都沒維護 沒有一天可以正常開啟,LINE Bank,27
22078,Fish,3 顆星,2022年7月1日,最基本的新台幣入扣帳通知都沒有，只限無摺、匯款及薪轉才能通知，實在很不人性化。,合作金庫銀行,39
23001,桃花,1 顆星,2022年11月4日,不是欸 我只是要看個活存，卡登錄卡5分鐘一直轉圈到底是想怎樣 5G滿格還跑不動你們app也太扯,凱基銀行,47
3035,Chia Cheng Tsao,1 顆星,2022年5月30日,每一個帳目不清楚，客服信用卡跟銀行部門活動不連通，操作困難希望改進，信用卡回饋活動變更沒有通知，讓消費者困擾,國泰世華網路銀行CUBE,54
1789,P,1 顆星,2022年12月24日,這是一個不讓你轉帳的APP，我寧願麻煩一點直接換銀行,國泰世華網路銀行CUBE,26
10691,Victor Hou,2 顆星,2023年7月15日,"按著App要求按下更新，但進到 play store又只出現開啟或解安裝的選項，選擇開啟後，回到 app ,又要去更新……然後就在這個循環內。得如何操作才能使用這個 App 呢？",富邦行動銀行,89
25960,林瑋晟,5 顆星,2022年6月8日,我用visa卡消費，通知上面會有紀錄。但是什麼時候才會扣款呢。,Richart,31
189,Test Fang,1 顆星,2024年2月16日,這版本在vivo x100 pro上直接閃退無法使用,國泰世華網路銀行CUBE,26
15201,Kura Sai,1 顆星,2024年3月1日,啊你身分證輸入分兩個格子 其中一個又不給輸入 不想給人用直接說啦,第一銀行 第e行動,32
6150,腓勇俊,1 顆星,2022年12月1日,"今天一直出現無法讀取資料，請重啟app,或聯絡客服人員。",中國信託行動銀行 Home Bank,28
17259,張sir,1 顆星,2022年8月10日,網銀app每次用都顯示系統忙碌中，不然到底是多忙，沒看過那麼爛的，超級不方便的,永豐行動銀行,39
27567,阿喵阿喵,1 顆星,2022年10月11日,"從10/8.安卓app,無限跳閃黑屏不能正常使用，至今尚還無法解決。 這次的處理效率感到非常失望",新光銀行,48
28035,Sy 烜 (J),1 顆星,2023年7月23日,爛透了，都重新設定密碼了還被鎖定，是要鎖幾次？每次有問題都要跟客服視訊，啊客服那麼少等那麼久，總之就是很爛啦 幾乎都是密碼賬號的問題，打對了還被說打錯了，是要我怎樣？,LINE Bank,83
2176,DI助,1 顆星,2022年10月31日,垃圾一個變成什麼cube之後直接手勢不能用，莫名其妙就被鎖 10/31補充 線上視訊恢復密碼系統更爛，拍完身分證輸入基本資料後開始準備排隊等客服，但這破系統竟然不會自動排隊，還會不斷地把你踢出去然後要自己手動重新連線，按了100次還是一樣，而且目前等候人數顯示也只有一開始而已稍縱即逝，天知道要排多少隊，一副就是叫你放棄的樣子，真的超級瞎,國泰世華網路銀行CUBE,169
10475,楊哲豪,1 顆星,2023年7月15日,可以罵一下資訊人員嗎，要人更新確沒更新選項，又沒辦法進去，一直卡在那邊，但又一直通知要更新，現在是怎樣，耍人嗎,富邦行動銀行,55
16551,min Wu,5 顆星,2023年10月4日,轉帳用手機app很方便 簡單 有錢入帳也會通知 真的很方便 超讚的,永豐行動銀行,33
29607,moe,1 顆星,2022年11月3日,連個基本的預約轉帳功能都沒有，提建議給客服也只得到官腔回覆會反應上去 將來才可預約轉帳，現在不可能,將來銀行 NEXT BANK,49
8831,Mars,1 顆星,2022年1月27日,廣告推播真的很煩，明明關閉還是一直推播，所以剪卡刪app,中國信託行動銀行 Home Bank,28
19774,CC Wang,5 顆星,2023年9月23日,若有打算鼓勵用戶使用app轉帳，應該提供數次每月免手續費轉帳，這樣不算太誇張吧😑,玉山行動銀行,40
7967,Sky Li,1 顆星,2022年3月17日,信用卡資訊點了後一直轉圈圈！ 不然就是跳回到一開始的登入畫面！ 重新開啟app要登入時還問是否有登出！？ 希望回到以前的版本，更新後感覺變難用了,中國信託行動銀行 Home Bank,72
6292,阿羊,1 顆星,2022年11月4日,不會隨機應變的客服... 金融卡被莫名扣款去問客服給我說一定要20歲...我19了阿事情緊急也不通融，傻眼🙄🙄,中國信託行動銀行 Home Bank,55
27410,Hogan Hsu,5 顆星,2023年9月6日,更新後介面簡約清新，等信用卡功能更新完就完美了！,新光銀行,24
17188,ChinYi Lin,1 顆星,2022年12月13日,一直強迫帳戶安全性升級，至少先把UI寫好吧，超過一頁的資訊又不給下滑，是要怎麼按確定,永豐行動銀行,42
15626,楊鈴,1 顆星,2022年4月29日,只是要辦網銀帳密，提款卡想開卡，去銀行拿號碼牌等半小時以上沒人理，高層叫我去按提款機再去公用電腦申請，程序根本完全不對，讓我裡外跑來跑去， 最後安排沒人的櫃台要我過去，一坐下，她說手上有件還要我等她，辦好已經花了我53分鐘，扯不扯？ 憑證要幹嘛？ 原來還要下載兩個app，輸入帳密後，開通提款卡，才能去提款機改密碼。 原先在家有讀卡機要申請新帳密也沒用呀！一直鬼打牆，搞這麼複雜？累不累？,第一銀行 第e行動,194
21844,陳育民,3 顆星,2023年9月9日,為什麼每次登入都有密碼變更通知，可以關掉嗎？怎麼關,合作金庫銀行,25
14344,蘇郁盛,1 顆星,2023年1月25日,還沒做好截圖相關的設定就先鎖功能，還要拖到以後才要做也太爛,元大銀行 Yuanta Commercial Bank,29
5405,Ting Chou,4 顆星,2023年6月12日,很好用 超喜歡的 只是在於要看明細那欄， 可以出現在明顯找得到的地方,中國信託行動銀行 Home Bank,34
15770,吳自強,2 顆星,2022年1月26日,台灣Pay付款條碼與QR code都超難用的，掃了老半天都掃不到,第一銀行 第e行動,32
14176,Ryan Chang,1 顆星,2023年12月19日,極度不方便，我不知道為什麼更新後輸入沒有一次可以打開，已經鎖了好多次了...,元大銀行 Yuanta Commercial Bank,38
23576,MJ Guo,1 顆星,2022年11月23日,請問一下，我記得之前有每月5次跨轉跨提免手續費的，但我上次轉賬怎麼還被收手續費？,台新銀行行動銀行,40
5386,Chen Irene,1 顆星,2023年6月17日,太誇張了，這麼大一間信用開卡發卡銀行，行銀網銀居然都查不到信用卡即時消費明細，其他家的都可以，只有中信行銀網銀都查不到，增加信用卡使用風險,中國信託行動銀行 Home Bank,69
24706,浣熊,1 顆星,2024年1月19日,APP完全打不開... 官網也沒有看到公佈維修，我手機更新、app更新、重新開機一樣黑畫面...,Richart,48
16818,Sean Lien,1 顆星,2023年5月22日,原本系統用的好好的，突然公司的更新造成指紋沒辦法登入，用帳號密碼登入後發現需要行動裝置授權(如果沒有授權跟手機登錄，之前是怎麼可以的？)，而且還需要臨櫃辦理，這什麼年代了，還要這樣無端製造客戶麻煩，什麼爛系統呢？,永豐行動銀行,106
24774,venus L.,5 顆星,2023年12月21日,昨晚經歷被駭客盜刷玫瑰信用卡，幸好台新銀行風控即時來電詢問，並且阻止了交易通過。非常感謝銀行的內控嚴謹和敏銳，阻止了被盜刷的慘劇。台新銀行信用卡真的很優質！,Richart,78
26003,Joseph Chain,1 顆星,2022年5月14日,為何強迫要允許儲存空間才能正常始用咧？ 感覺有陰謀,Richart,25
