index,pred
28110,5 顆星
12635,1 顆星
4148,1 顆星
13169,4 顆星
16118,3 顆星
13910,5 顆星
3536,1 顆星
6610,5 顆星
6487,5 顆星
29485,1 顆星
10218,1 顆星
433,2 顆星
10947,5 顆星
14166,4 顆星
27376,3 顆星
16951,5 顆星
11246,1 顆星
20248,1 顆星
11164,1 顆星
16304,1 顆星
1848,1 顆星
5620,1 顆星
10264,1 顆星
6177,1 顆星
10654,1 顆星
17931,1 顆星
10106,1 顆星
927,3 顆星
9622,4 顆星
28363,1 顆星
20955,1 顆星
15911,3 顆星
29136,5 顆星
15756,1 顆星
26692,1 顆星
18166,5 顆星
15219,1 顆星
30465,1 顆星
13255,1 顆星
24808,1 顆星
18211,5 顆星
26874,5 顆星
18836,3 顆星
10985,1 顆星
3288,1 顆星
23465,3 顆星
30257,4 顆星
18976,5 顆星
4430,1 顆星
3913,1 顆星
437,3 顆星
29358,5 顆星
1030,1 顆星
20663,1 顆星
18354,1 顆星
25211,2 顆星
7533,5 顆星
23114,1 顆星
18370,1 顆星
15984,4 顆星
2256,5 顆星
22389,4 顆星
24608,1 顆星
6744,1 顆星
31051,2 顆星
18552,1 顆星
31316,1 顆星
16986,2 顆星
9686,3 顆星
18464,5 顆星
4169,1 顆星
24085,1 顆星
6406,2 顆星
3507,5 顆星
11682,5 顆星
26254,1 顆星
29341,2 顆星
2597,5 顆星
27943,1 顆星
21595,2 顆星
227,5 顆星
673,5 顆星
