index,pred,text
30368,1 顆星,使用pi錢包很不方便而且沒有發票存入載具的功能相當不方便app載入速度不是很快這些應該改進才對！
9096,1 顆星,無法更新
30375,5 顆星,佛心存錢
12610,5 顆星,"穩定性佳,root後也能正常使用,介面友善客制化。跨行轉帳額度可提高或降低,獨步全台,強烈推薦!!!"
16096,5 顆星,ok
25060,1 顆星,指紋辨識完全無法使用啊。。（已可使用）
18696,1 顆星,更新客戶資訊送出後跳出無法定義錯誤還強制更新不然無法進入系統？？？
2920,5 顆星,讚啦
21233,5 顆星,很棒
30576,1 顆星,開戶到了拍照步驟只要拍完從相機跳回app就會閃退根本不能開戶
5948,5 顆星,好
11516,5 顆星,很機車
8541,1 顆星,"要我更新可是app也沒有更新,解除後重載還是一樣現在完全都不能用"
30484,5 顆星,簡單好用
13310,1 顆星,變更個人資料也不行綁定手機號碼要臨櫃辦理這個app很不方便！
25083,5 顆星,thumbs up
4911,5 顆星,方便好用
19541,5 顆星,好用快速
24494,5 顆星,轉帳時的常用帳戶選單請加上用戶設定的名稱
27868,1 顆星,所.式」⒪人o.⒪人.)人  ?
1485,5 顆星,很年輕化的設計 我喜歡
8887,5 顆星,方便快速
177,1 顆星,要用時不能用
18827,1 顆星,真夠爛 如果安裝在非登錄手機號碼 除了 otp 還要打電話客服 問題是 電話完全佔線中 室內電話 網路電話都一樣 華南銀行每次改版都搞到 亂七八糟
1450,1 顆星,帳號密碼規則弄這麼機拜是防駭客還是防使用者？每次重新登入都要等上班日重設密碼幹
13417,1 顆星,開戶說一天卡跟存摺就能寄到通訊地址等了三天還不來專員的鬼話果然不能信。
1976,1 顆星,使用人數太多無法登入提示請人更新app但app又沒出新的更新登入後什麼都卡住有多少客戶不用出一個穩定一點可容納所有客戶的app嗎？實體銀行要等網銀也要等我第一次遇到
4949,5 顆星,好操作。
7609,1 顆星,看完簡訊又閃退再扣星。
663,3 顆星,.刷部分隔月進帳希望可以查詢不然通常隔月的pdf很不好對是否有入帳。 .小樹點點卷兌換希望加入比樣廣場兌換。
15539,1 顆星,閃退
20988,1 顆星,更新後無法登入忘記使用者重新更新結果一直登入都錯誤害我被鎖又沒辦法當天解鎖還要等隔天本來都會寄帳單到mail也沒有了app等不進又沒帳單是要如何繳費？
21533,1 顆星,更新後沒辦法看刷卡明細我用家人給的副卡 之前可以看現在一直顯示無法歸戶 打客服叫我重新載也沒有用 上一次評論叫我打開信用卡部分按到一半就會顯示無法歸戶了怎麼繼續其他步驟
21391,1 顆星,不支援pixel 臉部解鎖
23110,5 顆星,信用卡紅利兌換呢?
5418,1 顆星,line pay簽帳金融卡回饋點數很慢給
2558,5 顆星,迅速
1058,5 顆星,方便
7481,5 顆星,好用
26304,5 顆星,good
9504,5 顆星,介面簡單好操作！
1522,5 顆星,堪用
15587,1 顆星,今天app一直讀取中無法使用
26258,5 顆星,介面設計不討喜只討好年輕人操作上是還算方便流暢迅速
24552,5 顆星,很方便得心應手的服務
1593,5 顆星,讚
11828,1 顆星,好不容易成功有了信用卡用戶 但app的使用設定很不直覺不然就是查詢數位客服我知道網路安全有疑慮但連給人設定都不給設定是哪一招？一直顯示已綁定某某證號但手機就不給設定是要幹嘛？只能說富邦銀行是我接觸以來最麻煩的銀行其次是華南。想保留傳統規矩為特點我沒意見但使用方式能不能再便民一點除了電信合作關係綁定我真的說不出哪一點優點可以去推薦他人使用富邦。
31401,3 顆星,"請幫忙, 台灣pay, 出示被掃條碼, 出現圖形密碼畫面, 但無設定圖形密碼啊...無法使用台灣pay購物..."
7461,1 顆星,改版完以後qr code 提款沒辦法正常使用相機打開直接app定格無法使用。
28170,5 顆星,thumbs upthumbs upthumbs upthumbs upthumbs up
17476,1 顆星,無法更新
26623,1 顆星,更換裝置的流程好好設計一下有那麼困難嗎？??
28624,1 顆星,無法顯示每筆交易後餘額僅能顯示總餘額對帳相當不便。
9057,1 顆星,又要更新然後轉帳不給轉是要吃多少星
8666,5 顆星,分享
25283,1 顆星,失望介面變得好沒特色
25110,5 顆星,以前的風格畫面簡單明瞭非常好用現在新增的內容根本不需要我現在也找不到以前的總合圓形圖。以前的真的很好用我要圓形總合圖。以前的好用快速方便
30437,3 顆星,這個app....功能有些問題....
22769,5 顆星,good服務的非常好
16144,1 顆星,我上次就已更新了 為何今天又不能進入系統 你們一銀app真的造成我很大大困擾 要轉個帳超級麻煩浪費我們很多時間 已顯示安裝了為何進不了我的帳戶 跟play 商店有何關係別家銀行如果要更新方便操作你們一銀跟本不尊重存戶請問我現在要如何進入我的帳戶
7964,1 顆星,設備認證一直被重置重置後重新認證收到的簡訊代碼輸入一直顯示錯誤無法認證。
8484,1 顆星,不能更新
12302,5 顆星,穩定安全值得信賴
6420,1 顆星,s ultra 更新此app後要轉帳都會卡很久無法操作重開app或重開機都一樣
11210,1 顆星,無法更新不更新無法使用導致我無法登入核對帳戶內資料非常不方便即使依照建議嘗試關機重啟清除快存暫停其他程式下載依舊無法更新
14030,1 顆星,常常要做更新 造成用戶的困擾!! 是我用過不同銀行的app 更新頻率最高的!
2017,1 顆星,太爛了經常說什麼在線人數過多無法使用一直無法登入你們難道不知道你們的客戶很多嗎？
9682,5 顆星,很好用
20116,5 顆星,便利使用伺服器順暢
7868,1 顆星,為什麼一直無法更新十幾天了都無法使用非常不方便
22867,5 顆星,好
27624,1 顆星,更新後登入後 一直閃退 一直閃退 一直閃退 請儘速處理 請儘速處理 請儘速處理
2008,1 顆星,系統忙碌中會不會太誇張要兩個小時了都沒辦法打開
950,1 顆星,現在常常收不到通知
1237,5 顆星,方便好用
17767,5 顆星,很好
1931,1 顆星,不好用
15145,1 顆星,一直空轉無法更新
24639,1 顆星,白癡app 發個通知問大家信用卡費搞得大家一起卡server 完全登入不進去==
7623,5 顆星,方便好操作
14464,5 顆星,讚喔！
11361,5 顆星,容易上手
20016,5 顆星,很讚
1635,1 顆星,都出app了要改資料還跳訊息框說要持卡到臨櫃或找atm辦理真的不知道在想什麼
4819,1 顆星,今天查看臺幣存款概要就給我系統忙碌還錯誤代碼：ladt能解決嗎
17326,5 顆星,good!
26609,5 顆星,超方便好唷！
5767,1 顆星,介面不直覺很多功能要找很久
8096,1 顆星,更新之後變的很難用。
17708,5 顆星,順暢俐落
10292,1 顆星,在幹嘛？app叫我來更新憑證結果更本沒新版本覺得有些部門的人該被開除
16419,5 顆星,很方便
789,1 顆星,連轉個帳都要綁手機？換門號還得要去現場更辦是不是覺得用戶太閒？
24213,1 顆星,可以不要一直強制更新才可以使用嗎？空間越佔越多
10152,1 顆星,不好操做
5078,5 顆星,很安全也很方便
24013,1 顆星,爛死 裝置認證綁金融卡幹的。以前都沒這麼麻煩了 弄一堆垃圾來搞客戶幹嗎？
19941,5 顆星,方便迅速
13633,1 顆星,無法更新！一直轉圈圈
16442,5 顆星,每月次轉帳免手續費
22794,1 顆星,app 一開始可以圖形辨識後來突然沒了。接著還連app就都一直打不開超級無敵難用的。
8744,1 顆星,爛
24903,1 顆星,這幾天都看不到之前之前明細中的轉帳說明內容之前如有備註的話都看得到更新到最新版也看不到這個問題什麼時候可以修正呢？
23497,1 顆星,手機轉帳無法輸入輸帳密碼造成無法轉帳。請盡快改善。
8875,5 顆星,贊贊
7021,1 顆星,無法更新或下載app
1703,1 顆星,本來是用koko因為銀行政策改用這個覺得沒有koko好用轉帳後不能自己另外記錄編輯明細這本來是比別家銀行好的優點現在都沒了轉帳的交易認證碼是自己設固定的不像之前是簡訊otp認證覺得不是很安全
9319,1 顆星,app乾脆下架都去臨櫃就好光登入loading一直轉一直轉要不是好市多真的不想用沒有一家app像這款這麼優秀
23567,5 顆星,app做的還不錯但有幾個點可以加強。「第一：電子存摺的匯出」、「第二：登錄app後金額顯示自行選擇隱藏或可看」、「第三：銀行帳號需可以複製」希望可以盡快增加上述功能台新很棒！
14416,1 顆星,開個元大app百分比 跑超慢很多次了其他app及網速正常建議改善。銀行的app就元大的最爛……
26034,5 顆星,使用起來很順手很實用
12157,5 顆星,方便順利
14550,1 顆星,行動銀行app一直顯示開啟失敗也都更新過了？？？
8658,5 顆星,使用方便功能佳！
20012,5 顆星,很方便的網路服務
23992,1 顆星,為什麼換了手機之後還要重新申請裝置認證 而且要去臨櫃辦？ ...真麻煩
23458,1 顆星,要轉帳完全無法輸入密碼或指紋重新下載也還是一樣問題沒有解決bad！
14363,5 顆星,轉帳不能截圖真的不太方便 希望能改進~
15561,1 顆星,為甚麼無法更新更新多次都沒有成功
21389,5 顆星,好用
13847,1 顆星,無法開啟
11700,5 顆星,使用方便
6943,1 顆星,明明註冊過了要登入卻顯示未註冊要我重新註冊去重新註冊卻顯示已註冊然後就是鬼打牆
12321,5 顆星,不錯 好用
19523,5 顆星,好用
17257,1 顆星,打開app 出現exception 基礎連接已關閉 接收時發生錯誤 請問怎麼解決？
349,5 顆星,還算順暢
28099,5 顆星,開戶拍照片 拍完身份證後就閃退 真棒是不是嫌用戶太多 不需要再一個？
18849,3 顆星,請問約定轉帳怎麼沒有之前的行動保鑣選項？
16235,1 顆星,無法線上登錄常用帳號
16470,5 顆星,實用
19601,5 顆星,很棒之前忘記密碼有機制找回來
7499,5 顆星,很棒
11306,5 顆星,快速簡易
24465,1 顆星,登入速度是慢到一個不行真的很糟糕
11077,1 顆星,原本不想評價但第一次遇到這種我都直接重新安裝還一直叫我更新??? 急著要匯款現在完全無法使用
18681,1 顆星,我在下載+版本後遇到綁定驗證登入等問題打了兩天任何線上或市話客服一直忙線直到發現使用簡訊留言方式(可至華南官網搜尋簡訊的官方手機號碼)當天就收到客服回電並且透過通話輕鬆的解決所有問題完全不需要再跑銀行臨櫃辦理。諮詢彭先生得知因諮詢+版本的電話非常多導致客服一直忙線中或導致網路斷訊他們也非常盡心力的服務客戶真的非常辛苦。原本我也非常害怕新版本造成生活和工作上轉帳的不便後來經過彭先生詳細耐心的解說原來+版本是結合「原app+隨行保鏢」原舊版本的所有功能包括「設定常用帳號」都有留用並且多了更多多元功能提供給所需民眾使用！ 所以如果您跟我一樣聯絡不到華南客服可以透過官方手機號碼傳送簡訊留下方便聯絡的電話然後等候客服打給您。 原本舊的華南app先不要刪除依舊可以使用到止而且還可以編輯修改個人最新資料後再到新的華南+去做驗證綁定動作完成綁定驗證就可以順利使用所有功能舊版和隨行保鏢日後也無須再使用。 藉此由衷感謝華南銀行客服彭先生順利解決我使用改版的陣痛期與不習慣問題也提供大家參考希望能大家也能順利解決困擾。
3733,5 顆星,簡單方便
8566,1 顆星,不好用速度變慢
13753,5 顆星,好
3092,1 顆星,刷卡帳單明細一直不能顯示
7923,1 顆星,"系統一次就弄對,不要常常三頭兩天在那邊更新,讓人家的網路跑不動。"
19530,5 顆星,讚讚讚！好銀行服務佳效率快就是好！
14093,5 顆星,唯一一個入帳不會通知的app
12280,5 顆星,方便好用
1823,5 顆星,超好用
29056,5 顆星,介面清楚並會跳出操作提醒thumbs up
1796,1 顆星,軟體名稱難找
8512,1 顆星,鬼打牆
18924,5 顆星,讚
18293,1 顆星,連結反應運轉慢待加強
25491,1 顆星,當機進不去＝＝
5764,5 顆星,很好使用的一个app软体
19711,5 顆星,方便
17324,1 顆星,我是薪資戶android 原本可以用可是現在莫名奇妙無法使用了請盡快修復。現在薪水都無法轉帳了造成很大的困擾。
31047,1 顆星,突然被登出嘗試登入後畫面一直出現錯誤完全無法登入看評論有人跟我一樣狀況說是卸載重裝解決了但我重裝後還是一樣...一下是app未通過認證一下是找不到檔案app客服也沒有提供相應的解決方法看起來只能實地跑一趟銀行才有可能解決
31296,5 顆星,good
13158,5 顆星,非常好用
5483,1 顆星,無止盡的裝置認證失敗不給用
8180,5 顆星,方便好用上手thumbs up
28596,1 顆星,已經開完戶也拿到卡 以前可以用 現在登不進去
17135,5 顆星,簡易方便使用
24462,1 顆星,最近改版後越來越難用介面變得好差
23164,5 顆星,good smiling face with smiling eyes
23794,1 顆星,"一句話,非常難用！！ 總是不論排版直覺性, 選項連結性, 資料串聯性,都很差, 一直有更新,卻越來越慢...轉更久...請換公司寫app可以嗎？"
9175,1 顆星,"針對台幣預約轉帳 ,不久前更新後新的介面發現很難用 , 原本的操作方式還比較方便"
29131,5 顆星,使用方便
1024,5 顆星,最讚
24713,1 顆星,請問月更新何時才會上？ 帳單明細看不到最下面一排真的很困擾欸
